,Table 1. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Alabama:  2009-2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,State,Table 2. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Alaska:  2009-2013,Table 3. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Arizona:  2009-2013,Table 4. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Arkansas:  2009-2013,Table 5. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for California:  2009-2013,Table 6. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Colorado:  2009-2013,Table 7. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Connecticut:  2009-2013,Table 8. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Delaware:  2009-2013,Table 9. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for District of Columbia:  2009-2013,Table 10. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Florida:  2009-2013,Table 11. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Georgia:  2009-2013,Table 12. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Hawaii:  2009-2013,Table 13. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Idaho:  2009-2013,Table 14. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Illinois:  2009-2013,Table 15. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Indiana:  2009-2013,Table 16. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Iowa:  2009-2013,Table 17. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Kansas:  2009-2013,Table 18. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Kentucky:  2009-2013,Table 19. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Louisiana:  2009-2013,Table 20. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Maine:  2009-2013,Table 21. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Maryland:  2009-2013,Table 22. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Massachusetts:  2009-2013,Table 23. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Michigan:  2009-2013,Table 24. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Minnesota:  2009-2013,Table 25. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Mississippi:  2009-2013,Table 26. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Missouri:  2009-2013,Table 27. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Montana:  2009-2013,Table 28. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Nebraska:  2009-2013,Table 29. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Nevada:  2009-2013,Table 30. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Hampshire:  2009-2013,Table 31. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Jersey:  2009-2013,Table 32. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New Mexico:  2009-2013,Table 33. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for New York:  2009-2013,Table 34. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for North Carolina:  2009-2013,Table 35. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for North Dakota:  2009-2013,Table 36. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Ohio:  2009-2013,Table 37. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Oklahoma:  2009-2013,Table 38. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Oregon:  2009-2013,Table 39. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Pennsylvania:  2009-2013,Table 40. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Rhode Island:  2009-2013,Table 41. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for South Carolina:  2009-2013,Table 42. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for South Dakota:  2009-2013,Table 43. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Tennessee:  2009-2013,Table 44. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Texas:  2009-2013,Table 45. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Utah:  2009-2013,Table 46. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Vermont:  2009-2013,Table 47. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Virginia:  2009-2013,Table 48. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Washington:  2009-2013,Table 49. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for West Virginia:  2009-2013,Table 50. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Wisconsin:  2009-2013,Table 51. Detailed Languages Spoken at Home and Ability to Speak English for the Population 5 Years and Over for Wyoming:  2009-2013
882,,235,125,115,86,Delaware,,,,,,..Indonesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,180,107,45,46,Delaware,,,,,,..Malay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,120,83,60,43,Delaware,,,,,,..Bisayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,60,40,(D),(D),Delaware,,,,,,..Sebuano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,15,27,(D),(D),Delaware,,,,,,..Ilocano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,(D),(D),(D),(D),Delaware,,,,,,..Bikol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,(D),(D),(B),--,Delaware,,,,,,..Micronesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,155,122,30,32,Delaware,,,,,,..Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,(D),(D),(B),--,Delaware,,,,,,..Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,(D),(D),(D),(D),Delaware,,,,,,..Trukese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,35,37,(D),(D),Delaware,,,,,,..Melanesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,(D),(D),(D),(D),Delaware,,,,,,..Samoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,(D),(D),(B),--,Delaware,,,,,,..Hawaiian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,60,72,(D),(D),Delaware,,,,,,..Algonquian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,(D),(D),(B),--,Delaware,,,,,,..Blackfoot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,(D),(D),(B),--,Delaware,,,,,,..Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,(D),(D),(D),(D),Delaware,,,,,,..Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,40,40,(D),(D),Delaware,,,,,,..Potawatomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,(D),(D),(B),--,Delaware,,,,,,..Puget Sound Salish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,(D),(D),(D),(D),Delaware,,,,,,..Hidatsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,10,16,(B),--,Delaware,,,,,,..Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,(D),(D),(B),--,Delaware,,,,,,..Mohawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,(D),(D),(D),(D),Delaware,,,,,,..Towa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,50,47,20,36,Delaware,,,,,,..American Indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,380,187,160,118,Delaware,,,,,,..Amharic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,(D),(D),(D),(D),Delaware,,,,,,..Berber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,385,319,115,127,Delaware,,,,,,..Chadic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,365,246,255,223,Delaware,,,,,,..Cushite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,35,31,(B),--,Delaware,,,,,,..Nilotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,880,480,225,147,Delaware,,,,,,..Swahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,640,314,180,156,Delaware,,,,,,..Bantu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,170,188,30,71,Delaware,,,,,,..Mande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,250,325,(D),(D),Delaware,,,,,,..Fulani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,(D),(D),(B),--,Delaware,,,,,,..Gur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,5165,723,1085,349,Delaware,,,,,,"..Kru, Ibo, Yoruba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,(D),(D),(D),(D),Delaware,,,,,,..Efik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,195,108,95,57,Delaware,,,,,,..African,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,340,150,60,53,Delaware,,,,,,..Finnish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,170,112,35,33,Delaware,,,,,,..Estonian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,50,40,45,39,Delaware,,,,,,..Caucasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,(D),(D),(B),--,Delaware,,,,,,..Basque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,225,100,35,30,Delaware,,,,,,..Syriac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,40,45,(D),(D),Delaware,,,,,,..Quechua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,(D),(D),(D),(D),Delaware,,,,,,..Tupi-Guarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,120,68,(D),(D),Delaware,,,,,,..Uncodable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,57255,1611,25775,1350,District of Columbia,,,,,,,..Spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,3320,494,720,264,District of Columbia,,,,,,,..French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,200,158,(D),(D),District of Columbia,,,,,,,..Patois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,680,239,195,108,District of Columbia,,,,,,,..Portuguese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,(D),(D),(D),(D),District of Columbia,,,,,,,..Papia Mentae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,3190,430,570,181,District of Columbia,,,,,,,..German,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,595,274,185,95,District of Columbia,,,,,,,..Pennsylvania Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,695,292,290,161,District of Columbia,,,,,,,..Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,60,52,(D),(D),District of Columbia,,,,,,,..Afrikaans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,65,53,(B),--,District of Columbia,,,,,,,..Swedish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,(D),(D),(B),--,District of Columbia,,,,,,,..Danish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,20,16,(B),--,District of Columbia,,,,,,,..Norwegian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,(D),(D),(B),--,District of Columbia,,,,,,,..Icelandic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,110,105,(B),--,District of Columbia,,,,,,,..Serbocroatian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,70,74,35,37,District of Columbia,,,,,,,..Croatian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,35,33,(D),(D),District of Columbia,,,,,,,..Serbian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,255,135,100,63,District of Columbia,,,,,,,..Ukrainian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,160,115,50,47,District of Columbia,,,,,,,..Czech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,70,47,(D),(D),District of Columbia,,,,,,,..Slovak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,140,120,75,68,District of Columbia,,,,,,,..Bulgarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,710,336,155,125,District of Columbia,,,,,,,..India n.e.c.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,465,205,140,91,District of Columbia,,,,,,,..Bengali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,455,215,180,119,District of Columbia,,,,,,,..Panjabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,320,171,(D),(D),District of Columbia,,,,,,,..Marathi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,115,105,(D),(D),District of Columbia,,,,,,,..Nepali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,285,252,(D),(D),District of Columbia,,,,,,,..Sindhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,(D),(D),(B),--,District of Columbia,,,,,,,..Sinhalese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,85,68,(D),(D),District of Columbia,,,,,,,..Jamaican Creole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,150,120,40,41,District of Columbia,,,,,,,..Krio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,235,211,155,201,District of Columbia,,,,,,,..Romanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,75,62,(B),--,District of Columbia,,,,,,,..Irish Gaelic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,(D),(D),(B),--,District of Columbia,,,,,,,..Scottic Gaelic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,115,98,60,63,District of Columbia,,,,,,,..Albanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,180,155,(B),--,District of Columbia,,,,,,,..Lithuanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,(D),(D),(B),--,District of Columbia,,,,,,,..Latvian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,160,185,120,179,District of Columbia,,,,,,,..Pashto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,5060,705,2445,482,District of Columbia,,,,,,,..Chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,240,119,85,77,District of Columbia,,,,,,,..Cantonese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,600,233,320,180,District of Columbia,,,,,,,..Mandarin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,210,108,80,64,District of Columbia,,,,,,,..Formosan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,(D),(D),(B),--,District of Columbia,,,,,,,..Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,(D),(D),(B),--,District of Columbia,,,,,,,..Uighur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,615,296,200,127,District of Columbia,,,,,,,..Turkish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,2435,546,315,137,District of Columbia,,,,,,,..Telugu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,145,125,(B),--,District of Columbia,,,,,,,..Kannada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,165,116,45,53,District of Columbia,,,,,,,..Malayalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,1115,338,205,96,District of Columbia,,,,,,,..Tamil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,(D),(D),(D),(D),District of Columbia,,,,,,,..Burmese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,50,51,(D),(D),District of Columbia,,,,,,,..Indonesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,50,50,(D),(D),District of Columbia,,,,,,,..Bisayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,(D),(D),(B),--,District of Columbia,,,,,,,..Sebuano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,(D),(D),(B),--,District of Columbia,,,,,,,..Pampangan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,(D),(D),(B),--,District of Columbia,,,,,,,..Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,(D),(D),(B),--,District of Columbia,,,,,,,..Samoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,(D),(D),(B),--,District of Columbia,,,,,,,..Hawaiian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,(D),(D),(B),--,District of Columbia,,,,,,,..Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,(D),(D),(D),(D),District of Columbia,,,,,,,..Potawatomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,15,28,(D),(D),District of Columbia,,,,,,,..Kuchin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,45,55,(B),--,District of Columbia,,,,,,,..Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,75,71,(D),(D),District of Columbia,,,,,,,..Keres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,(D),(D),(B),--,District of Columbia,,,,,,,..American Indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,160,107,65,67,District of Columbia,,,,,,,..Amharic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,(D),(D),(B),--,District of Columbia,,,,,,,..Berber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,(D),(D),(D),(D),District of Columbia,,,,,,,..Chadic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,(D),(D),(B),--,District of Columbia,,,,,,,..Cushite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,(D),(D),(B),--,District of Columbia,,,,,,,..Nilotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,875,293,165,114,District of Columbia,,,,,,,..Swahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,180,118,(D),(D),District of Columbia,,,,,,,..Bantu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,505,461,(B),--,District of Columbia,,,,,,,..Mande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,140,114,(D),(D),District of Columbia,,,,,,,..Fulani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,(D),(D),(B),--,District of Columbia,,,,,,,..Gur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,1735,482,135,92,District of Columbia,,,,,,,"..Kru, Ibo, Yoruba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,55,57,(D),(D),District of Columbia,,,,,,,..African,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,50,45,(D),(D),District of Columbia,,,,,,,..Finnish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,40,30,(B),--,District of Columbia,,,,,,,..Estonian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,135,71,(B),--,District of Columbia,,,,,,,..Uncodable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,44455,1422,16200,1067,Florida,,,,,,,,..Spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,8360,808,1640,361,Florida,,,,,,,,..French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,130,103,(D),(D),Florida,,,,,,,,..Patois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,1420,360,405,152,Florida,,,,,,,,..Portuguese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,(D),(D),(B),--,Florida,,,,,,,,..Papia Mentae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,2625,380,295,101,Florida,,,,,,,,..German,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,205,90,(B),--,Florida,,,,,,,,..Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,(D),(D),(B),--,Florida,,,,,,,,..Afrikaans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,490,199,(B),--,Florida,,,,,,,,..Swedish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,145,122,(D),(D),Florida,,,,,,,,..Danish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,170,112,(B),--,Florida,,,,,,,,..Norwegian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,(D),(D),(D),(D),Florida,,,,,,,,..Icelandic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,120,69,55,44,Florida,,,,,,,,..Serbocroatian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,195,157,(D),(D),Florida,,,,,,,,..Croatian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,170,82,20,24,Florida,,,,,,,,..Serbian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,120,101,(D),(D),Florida,,,,,,,,..Ukrainian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,95,91,(D),(D),Florida,,,,,,,,..Czech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,25,28,(D),(D),Florida,,,,,,,,..Slovak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,275,108,25,26,Florida,,,,,,,,..Bulgarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,160,109,(D),(D),Florida,,,,,,,,..Slovene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,80,71,(D),(D),Florida,,,,,,,,..India n.e.c.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,860,373,305,165,Florida,,,,,,,,..Bengali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,(D),(D),(B),--,Florida,,,,,,,,..Panjabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,110,107,(B),--,Florida,,,,,,,,..Marathi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,85,74,(D),(D),Florida,,,,,,,,..Nepali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,(D),(D),(B),--,Florida,,,,,,,,..Sindhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,(D),(D),(B),--,Florida,,,,,,,,..Pakistan n.e.c.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,65,52,(B),--,Florida,,,,,,,,..Sinhalese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,135,105,(B),--,Florida,,,,,,,,..Jamaican Creole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
